SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
5705,2,0.5,9,12,0.005,0.2,0.137,0.01,0.295,0.1,7,0.05,1.452,0.813,0.16,12.12,9.9,5,23.8,20.4,25,18.5,32,23,0,7.5,1,1
5706,2,0.8,24,12,0.038,0,0,0,0.24,0.133,11,0.13,2.275,0.495,0.065,9.968,16,28.5,29.6,26,39,14.304,40,6,2,15,1,0
5707,2,0.4,24,12,0.019,0,0,0,0.332,0.08,9,0.08,1.524,1.213,0.35,6.291,15.3,23.7,16.8,14.3,38,3.535,36,8,4,15,1,1
5708,2,0.5,24,12,0.024,0,0,0,0.214,0.074,7,0.05,0.56,0.172,0.033,5.779,15.3,32.2,71.6,52,30,15.571,30,9,3,14.5,1,1
5709,1,0.5,36,12,0.017,0,0,0,0.3,0.058,7,0.1,0.95,0.12,0.09,7.2,9.6,29,51,36.2,28,6.1,49,29,4,14,1,0
5710,1,0.8,36,12,0.027,0,0,0,0.132,0.07,19,0.124,1.338,0.251,0.104,6.532,12.8,38.5,53.9,49.7,47,5,43,4,4,15,1,1
5711,2,0.8,36,14,0.028,1.368,1.269,0.021,0.35,0.2,18,0.25,2.75,0.871,0.55,11.65,20.6,24.1,26.1,56.4,32,13.25,31,4,0,7.5,0,0
5712,1,0.5,24,12,0.024,0,0,0,0.55,0.053,6,0.05,1.3,0.12,0.07,4.42,14.3,45.1,37,25.6,40,2.65,29,2,3,15,1,1
5714,2,0.8,30,12,0.031,0,0,0,0.455,0.116,15,0.1,1.7,3.476,0.355,15.644,8.9,26.9,16.6,14.9,56,30.7,38,25,5,15.5,1,0
5715,2,0.8,36,12,0.008,0,0,0,0.408,0.098,9,0.065,1.284,1.143,0.147,10.585,11.1,27.4,35.1,29.1,31,6.28,43,2,4,11.5,1,1
5716,2,0.8,36,12,0.027,0,0,0,2.405,0.083,19,0.2,2.07,0.162,0.02,6.717,14.8,32.3,36.2,16.6,31,18.497,42,7,4,14.5,1,1
5717,2,0.8,36,12,0.027,0,0,0,0.5,0.112,0,0.2,2.365,1.32,0.55,15.88,8.5,23.9,25.5,20.9,56,34.865,45,34,5,14.5,0,0
5718,1,0.7,36,12,0.023,0,0,0,0.575,0.075,5,0.105,0.925,0.31,0.15,6.812,13.3,31.1,64.5,39.7,35,1.52,38,2,3,13.5,1,1
5719,2,0.5,24,12,0.024,0,0,0,0.12,0.08,6,0.05,1.137,0.204,0.076,5.819,16.5,29.7,39.6,34.9,27,7.533,45,15,3,13.5,1,1
5720,2,0.4,24,12,0.019,0,0,0,0.1,0.053,3,0.09,0.795,0.15,0.13,5.478,11.6,35.8,49.1,39.8,33,4.497,30,3,4,12.5,1,1
5721,2,0.5,24,12,0.024,0,0,0,0.55,0.051,15,0.1,0.605,0.91,0.3,9.345,6.6,46.2,41.2,26.8,50,7.273,37,7,5,16,1,1
5722,1,0.5,24,12,0.024,0,0,0,0.98,0.086,7,0.1,0.43,0.254,0.065,5.678,18.2,27.6,80.9,29.4,46,0.002,37,1,4,14,0,0
5723,2,0.8,36,12,0.027,0.8,0.08,0,1.59,0.16,14,0.2,2.76,0.33,0.22,23.514,8.2,16.7,30.7,18.9,39,14.246,45,5,4,15,1,1
5724,1,0.5,24,12,0.024,0,0,0,0.975,0.077,7,0.19,1.18,0.355,0.155,9.78,9.4,30.9,36.2,19.7,37,12.385,36,7,3.5,15,1,1
5725,1,0.4,24,12,0.019,0,0,0,0.238,0.043,4,0.043,0.68,0.203,0.023,4.926,10.4,44.5,46.5,35.1,39,9.253,42,3,2,12.5,1,1
5726,2,0.5,24,12,0.024,0,0,0,0.25,0.068,4,0.085,1.657,0.645,0.161,8.809,9.2,35.1,23.4,20.2,36,5.157,40,2,4,14,1,1
5727,2,0.8,36,12,0.027,0.5,0.201,0.024,0.3,0.089,15,0.25,1.531,0.2,0.08,8.155,13.1,57.1,60.6,45.5,41,6.286,34,3,0,7,1,1
5728,1,0.5,24,12,0.024,0,0,0,0.3,0.065,9,0.12,0.931,0.203,0.073,6.75,11.6,36.4,47.1,33.8,38,2.993,43,2,3.5,15,1,1
5729,2,0.5,24,12,0.024,0,0,0,0.219,0.088,19,0.05,1.006,0.21,0.087,9.33,11.3,27,44.3,35.8,54,17.6,47,9,3,14.5,1,1
5730,2,0.8,9,12,0.008,0,0,0,0.422,0.153,10,0.05,1.664,1.047,0.65,16.221,11.3,5.2,38.8,31.6,35,6.2,27,2,4,15.5,1,1
5731,2,0.5,9,12,0.005,0,0,0,0.489,0.094,4,0.05,1.003,0.205,0.045,10.756,10.4,5.3,43,29.4,26,3.2,33,4,0,7.5,1,1
5732,2,0.8,9,12,0.008,0,0,0,0.542,0.137,6,0.05,1.592,1.235,0.8,16.428,10,5.8,39.5,30.6,24,4.5,33,3,0,7,1,1
5733,2,0.8,36,12,0.027,0,0,0,0.2,0.101,13,0.2,4,0.39,0.248,7.5,16.1,26.6,19.3,17.6,48,11.668,52,7,3,13,1,1
5734,1,0.3,24,12,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,39,3,0,0,0,0
5735,2,0.3,24,12,0.014,0,0,0,0.3,0.042,6,0.1,0.45,0.15,0.01,2.232,22.6,33.9,50.9,30.3,41,2.29,28,1,4,13,1,1
5736,1,0.5,36,15,0.018,0.2,0.03,0.01,0.333,0.025,13,0.12,1.08,0.08,0.068,5.82,5.2,69,45.8,32.4,38,4.295,37,2,3,14,0,0
5737,2,0.6,24,12,0.028,0,0,0,0.51,0.068,9,0.07,1.349,0.16,0.14,7.176,11.3,42.2,43.8,30.8,40,9.829,38,8,4,15,0,0
5739,2,0.8,24,12,0.038,0,0,0,0.8,0.155,3,0.35,6.95,1.8,1.15,27.74,6.7,24.5,10.5,9.1,36,17.19,37,14,4,12,1,1
5740,2,0.8,36,12,0.027,0.5,0.38,0.032,0.28,0.09,7,0.15,1.746,1.11,0.395,8.736,12.4,65,32.5,40.8,29,0,0,0,2,7,0,0
5741,2,0.5,24,9,0.023,0.7,0.7,0.042,0.43,0.177,4,0.25,2.36,0.24,0.09,16.2,13.1,36.6,19.9,37.6,41,8.53,39,10,2,14,1,1
5742,2,0.8,36,12,0.027,0.5,0.09,0.018,2.783,0.088,22,0.4,4.378,0.313,0.035,9.517,11.1,30.5,17.2,10.2,49,9.213,38,9,3,15,1,1
5743,2,0.6,36,12,0.02,0,0,0,0.135,0.079,20,0.5,1.417,0.305,0.15,8.1,11.7,25.5,38.2,27.2,30,2.55,43,5,3.5,14.5,1,1
5744,2,0.8,36,12,0.027,0.5,0.17,0.018,0.315,0.119,9,0.55,4.061,0.505,0.113,26.531,5.4,22.6,18,15,43,7.457,37,10,3,15,1,1
5745,2,0.8,30,12,0.031,0,0,0,0.064,0.287,14,0.413,4.733,3.397,1.736,30.515,11.3,10.9,12.5,11.6,40,17.126,39,7,3,15.5,0,0
5746,1,0.8,36,12,0.027,0.5,0,0.024,0.55,0.068,8,0.155,1.675,0.115,0.098,9.655,8.5,39.2,47.3,33.4,29,3.522,38,5,3,14,1,1
5747,2,0.8,36,12,0.027,0,0,0,0.355,0.069,3,0.05,1.563,0.846,0.21,10.311,8,38.8,36.4,30.7,43,8.1,36,4,3,14,1,1
5748,2,0.8,30,12,0.031,0.4,0.062,0.015,0.648,0.12,14,0.3,3.26,0.653,0.26,16.832,8.6,26,21.9,17.4,51,10.6,51,10,5,14.5,1,0
5749,2,0.5,9,12,0.005,0,0,0,0.406,0.051,5,0.05,1.072,0.54,0.12,7.004,8.7,9.9,33.5,25.7,40,4.15,29,2,3,14.5,1,1
5750,2,0.3,24,12,0.014,0,0,0,0.15,0.049,10,0.05,0.523,0.206,0.073,3.757,15.6,29.2,45.7,35,24,3.916,38,13,3,13,1,1
5751,2,0.8,36,12,0.027,0,0,0,0.12,0.143,16,0.1,2.119,0.86,0.263,15.217,11.3,18.8,29.5,27.3,35,11.2,37,34,3,13,1,1
5752,1,0.2,24,12,0.009,0,0,0,0.23,0.036,7,0.09,0.52,0.08,0.022,4.975,8.7,26.4,34.6,22.3,31,13.368,43,8,3,13.5,1,1
5753,2,0.8,36,12,0.027,0,0,0,0.586,0.125,16,0.65,1.12,0.431,0,6.276,23.9,21.4,51.6,28.7,36,9.539,44,3,4,13,1,1
5754,1,0.6,24,12,0.028,0,0,0,0.38,0.09,8,0.1,2.487,0.205,0.069,7.404,14.6,31.7,22.9,19.3,33,11.303,34,8,3,14.5,1,1
5755,1,0.4,24,12,0.019,0,0,0,0.455,0.039,7,0.1,0.647,0.116,0.085,3.15,14.7,49.2,59,32.5,29,2.332,34,3,3,13,1,1
5756,1,0.6,24,12,0.028,0.35,0.093,0.017,0.198,0.069,11,0.08,0.862,0.246,0.084,5.562,15,65.8,67.6,53.2,55,14.272,41,7,4,14.5,1,1
5757,2,0.8,36,12,0.027,0,0,0,0.11,0.093,19,0.2,2.705,0.73,0.25,14.609,7.6,28.9,25.1,22.9,37,11.735,44,6,5,15,1,1
5758,1,0.5,24,12,0.024,0,0,0,0.75,0.086,7,0,1.258,0.111,0.09,5.678,18.2,27.6,39.1,24.6,40,1.85,0,0,4,10,0,0
5759,1,0.4,24,12,0.019,0,0,0,0.166,0.046,5,0.03,0.624,0.056,0.058,4.739,11.6,41.6,64.2,48.9,46,2.454,45,4,4,14,1,1
5760,2,0.8,9,12,0.008,4,3.85,0,1.155,0.264,0,0.75,7.316,1.51,0.313,33.136,9.6,3,9.4,44.6,0,0,0,0,0,0,0,0
5761,1,0.2,24,12,0.009,0,0,0,0.02,0.035,24,0.02,0.194,0.174,0.086,1.868,22.4,27.2,71,62.2,44,1.611,39,1,4,12,1,1
5762,2,0.8,9,12,0.008,0,0,0,0.362,0.073,7,0.05,1.405,0.836,0.25,15.68,8.5,9,40.2,33.3,29,4.6,40,6,1,9.5,1,1
5763,2,0.5,9,12,0.005,0.4,0.271,0.02,0.385,0.2,7,0.05,2.18,0.57,0.225,17.802,13.5,2.5,19.8,16.9,35,15.6,45,15,0,7.5,1,1
5764,2,0.8,36,12,0.027,0.8,0,0.039,0.06,0.062,11,0.096,1.12,0.665,0.042,9.774,7.7,43,45.9,42.1,34,2.785,45,12,3,15,1,1
5765,1,0.25,24,15,0.012,0,0,0,0.04,0.04,7,0.04,0.64,0.05,0.03,2.06,23,31,37.9,33.8,29,0.78,39,0,3,13.5,1,1
5766,2,0.8,30,12,0.031,0,0,0,0.063,0.131,5,0.3,4.648,1.328,2.09,52.203,3,23.9,20.6,18.8,31,8.349,29,5,4,14.5,1,1
5767,2,0.5,24,12,0.024,0.6,0.448,0,0.285,0.064,18,0.077,1.397,0.607,0.155,8.143,9.4,37,27,42.9,35,4,31,4,4,14.5,1,1
5768,1,0.35,24,12,0.017,0,0,0,0.041,0.034,6,0.17,0.634,0.08,0.088,3.06,13.2,49.3,55.9,41.9,34,1.262,32,1,3,11.5,1,1
5769,2,0.4,24,12,0.019,0,0,0,0.22,0.041,4,0.15,0.494,0.121,0.05,5.89,8.3,46.4,70.7,42.8,41,2.485,40,4,4,12.5,0,0
5770,2,0.8,36,12,0.027,0,0,0,0.1,0.06,7,0.1,1.02,0.29,0.04,8.047,8.9,44.9,63,54.4,37,5.738,42,9,4,15,1,1
5772,2,0.6,36,12,0.02,0.85,0.339,0.025,0.11,0.061,16,0.095,1.585,0.53,0.145,12.973,5.6,33.1,40.6,36.8,54,3.976,37,0,4,14.5,0,0
5775,1,0.2,24,12,0.009,0,0,0,0.249,0.038,14,0.2,0.447,0.27,0.01,3.685,12.5,37.2,42.4,26,56,7.445,45,4,4,11,1,1
5776,1,0.5,24,12,0.024,0,0,0,0.205,0.062,9,0.08,0.832,0.203,0.114,5.912,12.6,38.3,54.3,41.4,29,6.271,31,6,3,14.5,1,1
5777,1,0.2,24,12,0.009,0,0,0,0.475,0.048,15,0.145,0.81,0.075,0.045,4.01,14.4,19.8,23.8,13.7,47,4.78,36,4,4.5,14,1,1
5778,2,0.5,9,12,0.005,0.5,0,0.006,0.185,0.051,7,0.05,1.71,0.565,0.135,11.24,5.4,15.8,37.4,33.7,31,8.6,32,5,0,7.5,1,1
5779,2,0.3,24,12,0.014,0,0,0,0.229,0.066,12,0.1,0.647,0.353,0.06,7.265,10.9,21.7,31.9,23.6,50,17.4,37,6,5,14.5,1,0
5781,2,0.2,24,12,0.009,0,0,0,0.1,0.027,6,0.02,0.14,0.044,0.06,0.651,50,35,162.5,82.3,31,1.706,40,2,4,10,0,0
5782,2,0.3,24,12,0.014,0.3,0.242,0.02,0.745,0.07,7,0.125,0.576,0.097,0.025,5.921,14.1,20.5,46.3,19.8,27,1.61,31,2,4,15.5,1,1
5783,2,0.8,36,12,0.027,0.3,0.294,0,0.384,0.095,13,0.2,2.05,0.1,0.32,10.8,10.5,28.3,43.7,33.2,34,3.05,42,2,2,14.5,0,0
5785,1,0.6,36,12,0.02,0,0,0,0.528,0.097,21,0.015,1.2,0.667,0,9.385,12.5,20.6,32.1,24.9,35,7.41,37,2,3,15,1,1
5786,1,0.4,24,12,0.019,0,0,0,0.07,0.051,12,0.05,0.65,0.06,0.005,4.5,13.5,37.6,56.7,48.5,42,4.115,44,7,3,11,1,1
5787,2,0.8,30,12,0.031,0,0,0,0.2,0.099,10,0.45,2.535,0.97,0.055,10.401,11.4,31.8,23.2,19.5,33,4.45,36,5,4,14.5,1,1
5788,1,0.6,30,12,0.023,0.3,0,0.015,0.217,0.057,10,0.043,0.596,0.203,0.05,6.461,10.6,41.2,80.2,59.6,28,3.05,42,3,2,7,1,1
5789,1,0.8,36,12,0.027,0.5,0.221,0.025,0.311,0.088,11,0.3,1.804,0.269,0.178,7.55,14,58.2,42.2,40.8,38,4.783,33,4,0,8,1,1
5790,1,0.5,24,12,0.024,0,0,0,0.1,0.249,6,0.058,3.063,3.629,0.087,39.998,7.5,9.5,7.6,7.5,31,8.305,36,1,4,12.5,1,1
5791,2,0.8,36,12,0.027,0,0,0,0.4,0.059,10,0.08,1,0.15,0.08,7.35,9.6,45.5,74.8,51.6,56,4.15,38,5,2,13.5,1,1
5792,2,0.8,63,12,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5,0,0
5793,2,0.6,36,12,0.02,0,0,0,0.328,0.062,4,0.05,0.845,0.448,0.058,8.154,9.1,32.4,48.6,37.2,37,5,39,2,4,13.5,1,1
5794,2,0.8,9,12,0.008,0.8,0,0.01,0.185,0.108,7,0.05,1.555,0.68,0.145,12.55,10.3,7.4,38.3,34.4,26,6.6,36,12,1,7,1,1
5795,2,0.8,9,12,0.008,0,0,0,0.185,0.102,7,0.05,1.442,0.728,0.155,12.22,10,7.8,39.7,35.6,30,14.5,28,8,0,7.5,1,1
5796,2,0.8,9,12,0.008,0,0,0,0.185,0.085,11,0.05,1.42,0.893,0.34,13.238,7.7,9.4,40.6,36.2,33,11.6,35,8,1,7.5,1,1
5797,2,0.5,9,12,0.005,0.75,0,0.015,0.185,0.1,7,0.05,1.725,1.89,0.6,14.5,10.6,6.3,26.5,24.6,37,21.6,31,12,0,7.5,1,1
5798,2,0.8,9,12,0.008,0,0,0,0.304,0.102,7,0.05,1.775,0.101,0.32,14.042,8.8,7.8,51.4,41.9,46,7.6,31,5,0,7.5,1,1
5799,2,0.4,24,12,0.019,0.1,0,0.006,0.751,0.044,8,0.14,0.425,0.14,0,5.165,10.2,43.1,70.8,27.5,37,0,29,2,0,6,1,1
5800,2,0.6,30,12,0.023,0,0,0,0.22,0.079,14,0.05,0.946,0.922,0.118,7.916,12,29.6,34.3,29.7,41,4.027,35,3,4,15,1,1
5801,1,0.8,36,12,0.027,1,0.912,0,0.4,0.129,16,0.05,1.8,0.5,0,11.5,13.4,20.8,34.8,62.3,57,20.25,44,3,5,13,1,1
5802,1,0.4,24,12,0.019,0,0,0,0.86,0.055,14,0.2,0.883,0.155,0.08,4.15,16,34.4,41.8,19.8,30,3.068,35,3,3,12.5,1,1
5803,2,0.3,24,12,0.014,0.5,0.095,0.024,0.65,0.079,8,0.04,1.517,0.25,0.16,8.164,11.7,17.9,18.7,13.1,35,9.171,34,2,0,7.5,1,1
5805,1,0.5,24,12,0.024,0,0,0,0.236,0.081,14,0.1,0.77,0.276,0.086,6.514,14.9,29.3,52.1,38.6,41,10.291,30,8,4,15.5,1,1
5806,2,0.3,36,12,0.01,0,0,0,3.3,0.035,3,0.1,0.435,0.023,0.025,5.54,7.7,8.5,69.3,7.8,34,6.483,46,3,3,12.5,1,1
5807,1,0.8,36,12,0.027,0.6,0.083,0.029,0.35,0.15,17,0.1,2.568,0.067,0.12,9.995,18,37.1,31.8,29.8,48,11.93,37,2,4,15,1,1
5808,2,0.8,36,12,0.027,0,0,0,0.14,0.209,12,0.1,1.715,0.402,0.012,18.047,13.9,12.9,38,34.1,57,11.742,44,14,4,14.5,1,1
5809,1,0.6,24,12,0.028,0,0,0,0.123,0.075,11,0.1,0.851,0.138,0.055,5.828,15.4,38.1,64.2,51.9,48,9.254,33,5,5,15,1,1
5810,1,0.8,36,12,0.027,0,0,0,0.4,0.04,10,0.1,0.84,0.21,0.12,5.76,8.3,67.4,86,55.9,34,2.9,36,4,4,14.5,1,1
5811,1,0.7,36,12,0.023,0,0,0,0.4,0.04,7,0.1,0.84,0.21,0.12,5.76,8.3,59,75.3,49,47,6.3,39,11,4,15,1,1
5812,1,0.3,24,12,0.014,0,0,0,0.39,0.069,15,0.2,0.821,0.27,0.165,6.819,12.2,34.2,54,33,42,6.506,34,2,4,14.5,1,1
5813,2,0.8,36,12,0.027,0.8,0.268,0.028,7.016,0.089,18,0.12,2.904,0.926,0.04,8.27,12.9,61.7,28.2,9.8,42,10.71,41,5,5,15,1,1
5814,2,0.6,36,12,0.02,0.4,0.098,0.026,0.253,0.05,11,0.2,1.27,0.025,0,20.455,2.9,40.2,46.3,34.3,29,2.208,49,7,3,13,1,1
5815,2,0.5,24,12,0.024,0,0,0,0.4,0.08,6,0.185,1.36,0.295,0.255,8.75,10.9,29.9,35.7,25.2,41,3.435,34,2,4,15,1,1
5816,2,0.4,24,12,0.019,0,0,0,1.007,0.24,10,0.2,1.83,0.231,0.135,21.358,13.5,7.9,20.8,12.8,45,14.442,40,5,4,15,1,1
5817,2,0.8,36,12,0.027,0.6,0.064,0.024,0.37,0.137,8,0.1,1.24,0.54,0.25,6.405,25.7,37.2,56.5,43.2,40,10.336,37,1,2,15,1,1
5818,1,0.7,24,8.5,0.032,0.5,0,0.019,0.008,0.073,14,0.008,0.794,0.091,0.051,2.694,32.6,30.4,83.8,82.2,29,6.651,51,6,3,7,1,1
5819,1,0.5,36,8.5,0.016,0,0,0,0.021,0.049,20,0.011,0.837,0.06,0.003,1.943,30.2,32.5,56,54,44,1.557,50,14,0,7.5,1,1
5821,1,0.55,36,12,0.018,0,0,0,0.052,0.077,11,0.15,0.95,0.32,0.147,12.018,7.6,24.1,49,41.5,38,6.769,36,7,4,15,1,1
5822,2,0.4,24,12,0.019,0,0,0,0.41,0.04,11,0.2,0.704,0.117,0.062,3.26,14.8,47.3,52.6,29.2,32,2.67,41,5,3,14,1,1
5823,1,0.6,24,8.5,0.027,0.45,0,0.018,0.008,0.066,20,0.008,0.707,0.283,0.004,2.452,32.5,41.4,60.8,59.8,38,1.968,51,5,0,7,1,1
5824,2,0.3,24,12,0.014,0,0,0,0.219,0.028,5,0.05,0.355,0.091,0.002,3.242,10.4,50.6,67.6,42.1,26,9.083,39,4,4,11.5,0,0
5825,2,0.3,24,12,0.014,0.5,0.398,0.018,0.055,0.084,8,0.08,2.259,0.868,0.12,10.389,9.6,32.1,26.6,25.5,38,5.954,35,3,5,15,1,1
5826,2,0.5,24,12,0.024,0,0,0,0.423,0.101,7,0.125,1.455,0.927,0.304,10.564,11.5,7.9,38.5,30.5,45,10.259,31,3,3,16,1,1
5827,1,0.5,36,8.5,0.016,0,0,0,0.008,0.041,23,0.005,0.659,0.017,0.028,1.824,26.8,56.1,77.2,75.7,41,1.495,58,13,0,6.5,1,1
5828,1,0.4,24,12,0.019,0,0,0,0.21,0.045,7,0.05,1,0.106,0.02,3.1,17.3,42.5,36.8,29.7,32,4.5,38,3,3,13.5,0,0
5829,2,0.8,36,12,0.027,0,0,0,0.2,0.091,9,0.065,1.74,0.31,0.16,6.46,16.8,29.6,42.3,37.1,25,2.45,36,2,3.5,14,1,1
5830,2,0.8,36,12,0.027,0.4,0.07,0.02,0.24,0.089,12,0.07,1.822,0.03,0.03,7.15,14.9,30.3,43.9,37.5,31,5.112,36,27,4,14.5,1,1
5831,2,0.8,36,12,0.027,0.3,0.056,0.015,0.193,0.061,15,0.65,1.365,0.375,0.045,8.135,9,44.1,47.2,31.5,43,5.558,41,2,5,15,1,1
5832,1,0.3,24,8.5,0.014,0,0,0,0.021,0.037,20,0.011,0.466,0.078,0.003,1.399,31.7,37.1,55.4,52.4,46,0.954,58,13,0,5.5,1,1
5833,1,0.3,24,8.5,0.014,0,0,0,0.018,0.04,19,0.022,0.742,0.091,0.003,1.578,30.3,39.8,60.2,57.5,30,1.699,56,2,0,6.5,1,1
5834,2,0.8,36,12,0.027,0,0,0,0.285,0.085,7,0.05,0.984,1.265,0.245,13.655,7.5,31.5,39.9,34.2,31,11.1,30,6,3,14.5,0,0
5835,1,0.7,24,12,0.033,0,0,0,0.393,0.12,11,0.1,0.935,0.23,0.072,9.159,15.7,27.7,64,44.1,33,17.193,37,14,5,14.5,1,1
5836,2,0.8,36,12,0.027,0,0,0,0.112,0.229,14,0.05,3.033,2.376,1.597,29.002,9.5,11.7,21,20.1,34,8.046,50,24,4,14.5,0,0
5837,1,0.8,36,10,0.026,0.5,0.111,0.023,0.455,0.071,8,0.1,1.61,0.037,0.095,7.488,11.4,36.5,51.6,38,38,5.989,39,4,2,16,1,1
5838,2,0.7,36,12,0.023,0,0,0,0.515,0.072,9,0.4,1.764,0.075,0.076,8.76,9.9,32.4,39.7,26.1,29,4.628,37,25,2,14.5,1,1
5839,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,2,0.8,36,12,0.027,0,0,0,2.305,0.104,12,0.4,3.35,0.8,0.02,15.417,8.1,25.7,19.4,11.7,37,10.815,40,11,3,14.5,1,0
5842,2,0.8,36,12,0.027,0,0,0,2.26,0.112,12,0.05,0.832,1.887,0.13,12.3,7.1,37,30.9,16.3,32,5.35,39,8,2,15.5,1,1
5843,1,0.5,24,12,0.024,1.2,1.199,0,0.13,0.078,14,0.25,1.83,0.573,0.24,14.34,6.4,21.8,23.1,19.7,35,6.173,32,6,4,15,1,1
5846,2,0.6,30,12,0.023,0.4,0.085,0.014,0.141,0.061,9,0.59,1.7,0.518,0.099,12.502,5.8,38.6,28.3,21.1,33,3.347,41,7,3.5,13.5,0,0
5847,2,0.6,30,12,0.023,0,0,0,0.153,0.085,4,0.08,1.509,0.709,0.125,9.809,10.4,27.6,28.7,25.8,22,4.193,44,5,0,7,1,1
5848,1,0.8,36,12,0.027,0,0,0,0.6,0.122,10,0.2,3.439,0.36,0.17,14.04,10.4,22,22,18.1,30,5.749,40,7,3.5,14.5,1,1
5849,1,0.5,24,12,0.024,0,0,0,0.2,0.286,11,0.04,2.733,1.668,0.585,40.353,8.5,8.3,13.1,12.3,32,10.036,35,2,4,14.5,1,1
5851,1,0.5,24,12,0.024,0,0,0,0.17,0.091,6,0.05,1.32,0.28,0.14,6.673,16.4,26,34.3,29.8,31,7.75,33,7,4,14.5,1,1
5852,2,0.8,9,12,0.008,0.306,0.236,0,0.222,0.085,10,0.15,1.255,0.799,0.17,14.897,6.9,9.4,42.5,45.9,45,10.724,37,9,0,7.5,1,1
5853,2,0.8,36,12,0.027,1.1,0.591,0.062,0.55,0.126,11,0.175,2.487,0.918,0.495,26.342,5.7,21.3,27.5,22,38,10.434,38,6,3,15,1,1
5854,2,0.8,36,12,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2,0.8,36,12,0.027,2.5,2.5,0,0.5,0.145,11,0.175,4.075,0.325,0.235,10.869,16.1,18.4,19.2,68.2,38,8.405,38,20,4,15,1,1
5856,2,0.6,6,12,0.006,0.5,0,0,0.362,0.083,5,0.05,1.546,1.05,0.315,10.141,9.8,7.2,26.3,22.3,35,3.72,38,14,0,7.5,1,1
5857,2,0.8,9,12,0.008,0,0,0,0.195,0.09,6,0.05,1.523,0.72,0.06,14.158,7.6,8.9,36.7,33,36,11.1,33,10,0,7.5,1,1
5858,2,0.5,24,15,0.025,0,0,0,1.2,0.211,14,0.1,5.2,1.3,1,29.338,8.6,11.6,9.1,7.4,51,19.4,47,2,4,15,1,1
5859,2,0.5,24,12,0.024,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,44,1.111,31,0,5,5.5,0,0
5860,1,0.5,24,12,0.024,0,0,0,0.3,0.051,5,0.004,1.42,0.158,0.175,4.476,13.7,46.6,35.6,26.2,34,2.253,27,1,4,13.5,1,1
5861,2,0.8,36,12,0.027,2.8,1.457,0.072,0.245,0.315,22,0.3,3.32,1.542,0.48,29.042,13,31.3,18.3,45.8,40,30.004,38,14,4,15,1,1
5862,1,0.4,24,12,0.019,0,0,0,0.197,0.05,5,0.03,0.805,0.037,0.017,4.91,12.3,37.9,48.5,38,54,8.094,39,3,4,12.5,1,1
5863,2,0.8,36,12,0.027,0,0,0,0.528,0.302,19,0.1,4.02,4.02,0.148,23.24,15.6,8.9,10.1,9.4,32,8.067,0,0,4,13,0,0
5864,1,0.8,36,15,0.028,0,0,0,0.227,0.056,19,0.124,1.33,0.751,0.2,7.258,9.3,49.7,42.5,35.9,56,3,46,4,4,10.5,1,1
5865,1,0.6,36,12,0.02,0,0,0,0.135,0.084,13,0.1,0.9,0.35,0,6.4,15.8,23.9,48,40.4,31,8.69,47,3,4,15.5,1,1
5866,2,0.4,24,12,0.019,0,0,0,0.364,0.121,4,0.14,1.231,0.335,0.027,8.553,16.9,15.8,26,19.6,31,9.205,33,7,3,13.5,1,1
5867,2,0.8,24,12,0.038,2,2,0,0.35,0.129,7,0.05,3.581,2.04,0.451,13.081,11.8,29.5,15.5,14.4,43,11.09,43,9,3,13,1,1
5868,2,0.5,30,12,0.02,0.3,0.17,0.019,0.885,0.064,7,0.55,0.84,0.097,0.012,5.153,15,0,0,0,25,3.2,41,14,2,14.5,1,1
5869,1,0.5,24,12,0.024,0,0,0,0.2,0.045,6,0.08,2.71,0.722,0,5.702,9.4,53.3,14.6,13.5,30,4.719,41,3,3,14,1,1
5870,2,0.6,24,12,0.028,0,0,0,0.12,0.041,15,0.1,0.85,0.16,0.1,3.64,13.7,68.8,65.9,53.1,43,3.63,43,4,4,13.5,1,1
5871,2,0.6,36,12,0.02,0,0,0,0.1,0.067,4,0.25,2.15,0.65,0.3,9.6,8.4,30,24,21.1,31,5.3,28,2,3,14,1,1
5872,1,0.5,24,8.5,0.023,0,0,0,0.018,0.04,37,0.019,0.55,0.091,0.003,1.318,36.3,57.4,78.3,74.1,50,1.311,52,4,0,6,1,1
