SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
"4,427",2,0.600,24,16,0.03,0,0,0,0.163,0.077,7,0.1,1.016,0.228,0.106,10.008,9.3,38.4,52.7,42.8,39,9.719,35,8,3,15,1,1
"4,428",2,0.800,30,16,0.033,0.6,0.164,0.015,3.129,0.202,22,0.15,3.15,2.02,0.361,27.541,8.8,21.4,16.6,9.9,38,13.386,33,7,4,10,1,1
"4,429",1,0.800,36,15,0.028,0,0,0,0.65,0.2,7,0.23,1.694,0.025,0.01,5.85,41,14,46.8,30.9,31,11.735,37,7,4,15,1,0
"4,430",1,0.300,24,15,0.015,0,0,0,0.1,0.017,6,0.072,0.671,0.426,0.1,2.379,8.7,84.8,30.1,25.7,40,4.42,32,1,4,13,1,1
"4,431",1,0.500,24,15,0.025,0,0,0,0.4,0.074,21,0.2,1.738,0.09,0.07,8.112,10.9,33.2,28.4,21.2,45,4.278,42,2,4,15,1,1
"4,433",1,0.800,36,15,0.028,0,0,0,1.714,0.086,9,0.085,1.52,0.072,0.02,5.05,20.3,32.8,50.9,45.5,23,3.721,38,2,3,13.500,1,1
"4,434",2,0.300,24,15,0.015,0,0,0,0.051,0.111,12,0.85,2.65,0.761,0.11,11.271,11.9,0,0,######,39,8.45,34,6,3,15,0,0
"4,436",1,0.400,24,15,0.02,0,0,0,0.3,0.051,9,0.15,0.839,0.26,0.08,5.049,12.2,38.3,39.3,27.2,30,4.224,29,1,3,13,1,1
"4,437",2,0.400,24,15,0.02,0,0,0,0.54,0.063,7,0.2,1.166,0.208,0.365,5.243,14.4,31.2,39.7,22.9,35,2.98,33,3,2,15,1,1
"4,438",2,0.800,36,15,0.028,0.8,0.191,0.028,0,0.078,17,0.1,1.41,0.05,0,10.831,8.6,36,54.8,51.3,53,7.105,40,3,5,15.500,1,1
"4,439",2,0.700,36,16,0.025,0,0,0,0.08,0.059,7,0.1,1.38,0.23,0.12,5.68,12.4,42.2,47,41.9,36,5.215,34,5,5,15,1,1
"4,441",2,0.800,5,16,0.011,0.75,0.408,0.037,0.67,0.178,4,0,4.179,2.132,0.789,15.202,14.1,6,14.5,12.9,36,6.66,36,8,3,14,1,1
"4,442",1,0.500,24,15,0.025,0,0,0,0.3,0.048,16,0.2,0.945,0.14,0.09,5.304,10.9,50.7,50.3,33.4,29,1.955,32,2,3,13.500,0,0
"4,443",2,0.600,36,15,0.021,0,0,0,0.5,0.045,4,0.105,1.15,0.215,0.285,4.257,12.6,46.9,55.6,35.6,23,1.911,40,3,3,11.500,1,1
"4,444",2,0.800,36,14,0.028,0,0,0,0.772,0.305,6,0.1,1.3,1.85,0.625,21.805,16.8,9.3,31.7,23.6,30,16.68,43,10,4,12.500,1,1
"4,445",2,0.600,36,16,0.021,0,0,0,2.14,0.268,15,0.08,1.77,3.33,0.12,21.44,15,10.6,16.1,11.1,40,14.2,37,5,2,15,1,1
"4,446",2,0.600,36,15,0.021,0,0,0,0.067,0.081,19,0.1,1.205,0.123,0.025,6.805,14.4,25.8,46.1,40.8,60,5.95,42,3,5,14.500,1,1
"4,447",2,0.600,36,16,0.021,0.3,0.16,0.015,0.155,0.065,8,0.065,2.22,0.09,0.021,10.45,7.5,55,26.2,30.3,27,7.614,38,11,4,13.500,1,1
"4,448",2,0.300,3,16,0.004,0,0,0,0.2,0.053,6,0.2,1.365,0.542,0.103,4.585,13.8,12.6,27.7,22.7,26,1.85,41,5,3,10.500,0,0
"4,449",2,0.800,36,16,0.028,0,0,0,0.27,0.109,13,0.12,0.89,0.102,0.042,5.593,23.5,26,84.2,59.7,32,5.56,43,4,2,14.500,1,1
"4,450",1,0.300,24,15,0.015,0,0,0,0.071,0.039,21,1.5,0.853,0.12,0.022,5.63,8.3,37.7,31.6,11.9,32,4.581,29,2,5,13,1,1
"4,451",2,0.600,24,15,0.029,0,0,0,0.536,0.091,14,0.03,0.584,0.011,0.005,7.426,14.7,32.4,101.8,51.9,46,1.884,42,3,4,15,1,1
"4,453",1,0.800,36,15,0.028,0.3,0.09,0.015,0.12,0.044,7,0.166,1.365,1.045,0.119,6.534,8.1,63.9,34.9,31.1,28,15.099,47,4,0,7.500,1,1
"4,454",2,0.500,24,15,0.025,0,0,0,0.4,0.074,3,0.1,1.92,0.11,0.05,6.022,14.8,33,25.3,20.2,34,3.18,32,4,2,13,1,1
"4,455",2,0.800,19.500,15,0.012,0,0,0,1.155,0.066,6,0.3,2.401,0.043,0.065,9.194,8.6,35.7,33.6,20.9,31,4.219,45,38,3,14.500,1,1
"4,456",2,0.500,36,8.500,0.016,0.25,0.188,0.011,0.145,0.03,9,0.08,0.99,0.018,0.007,2.224,18.4,46.7,50,40.8,32,2.022,36,3,2,13,1,0
"4,457",1,0.200,24,15,0.01,0,0,0,0.06,0.045,10,0.011,0.35,0.05,0,3,18,21.8,50,42.5,47,3.071,43,1,4,12.500,1,1
"4,458",2,0.800,24,16,0.04,4,3.992,0,0.223,0.23,14,0.15,5.612,1.793,0.623,34.233,8.1,17.2,11.8,67,54,28.041,32,14,4,15,1,1
"4,459",2,0.800,36,14,0.028,0,0,0,0.28,0.124,18,0.25,3.215,0.226,0.125,13.5,11,22.3,24.1,20.8,48,14.4,45,5,4,10,1,1
"4,460",1,0.150,24,16,0.007,0,0,0,0.058,0.033,6,0.145,0.681,0.12,0.055,3.157,12.6,14.3,20.1,3.9,26,2.91,37,5,4,13.500,1,1
"4,461",2,0.500,24,15,0.025,0,0,0,0.13,0.126,11,0.15,1.523,1.324,0.328,8.055,18.8,19.4,19.9,17.9,31,4.924,35,25,2,14.500,1,1
"4,462",2,0.700,36,15,0.025,0,0,0,0.275,0.066,14,0.22,1.651,0.076,0.033,7.946,10,36.9,41.3,32,44,18.625,43,12,5,15,1,1
"4,463",1,0.800,36,15,0.028,0,0,0,0.716,0.071,11,0.029,1.278,0.234,0.028,8.93,9.5,39.5,53.9,35.9,38,4.211,51,3,5,14.500,1,1
"4,464",1,0.700,36,15,0.025,0.4,0.165,0.02,0.233,0.049,6,0.1,1.15,0.545,0.07,6.646,9.1,48.6,43.1,35.8,32,9.546,28,3,0,7,1,0
"4,465",2,0.800,36,16,0.028,0,0,0,0.145,0.101,7,0.05,1.586,1.13,0.155,12.4,9.8,28.2,31.2,29,36,6.6,31,4,4,15,1,1
"4,466",1,0.600,24,15,0.029,0,0,0,0.22,0.098,28,0.26,1.37,0.1,0.025,12,9.8,30,41.5,31.2,57,30.291,53,5,5,14.500,1,1
"4,467",2,0.800,15,16,0.013,0,0,0,0.235,0.109,7,0.05,1.025,1.425,0.5,11.575,11.3,26.1,41,35.8,38,8.5,32,5,3,15,1,1
"4,468",1,0.800,36,16,0.028,0,0,0,0.181,0.05,6,0.05,1.45,0.563,0.2,3.739,16.1,56.8,44.1,39.1,36,6.344,37,2,4,14.500,1,1
"4,469",2,0.400,3,16,0.005,0.5,0.409,0.024,0.385,0.292,9,0.13,2.25,0.552,0.375,14.235,24.6,10.6,37.4,30.9,25,9.021,42,8,2,14,1,1
"4,470",2,0.800,9,16,0.011,16,12.633,0.241,1.12,0.833,29,2,20.484,4.611,0.55,97.582,10.3,30.2,3.3,48.6,64,34.316,34,9,5,13,1,1
"4,471",2,0.500,6,16,0.007,0,0,0,0.389,0.1,7,0.15,1.362,0.065,0.092,5.34,22.6,6.6,37.4,26.7,35,3.313,34,2,3,15,1,1
"4,472",2,0.300,42,16,0.009,0,0,0,0.151,0.014,5,0.043,0.407,0.042,0.01,2.32,7.4,66.5,68.4,47.4,31,3.6,35,2,4,12,1,1
"4,474",1,0.500,24,15,0.025,0,0,0,0.223,0.047,9,0.05,1.45,0.705,0.07,7.471,7.6,51.9,24,21.2,27,3.371,43,4,4,13,1,1
"4,475",2,0.550,4,16,0.007,0.5,0.287,0.024,0.2,0.075,6,0.12,1.42,0.04,0.03,5.81,15.5,42.1,58.5,47.8,44,8.943,45,6,3,7.500,1,1
"4,476",2,0.500,6,15,0.006,0.5,0.309,0.025,0.57,0.079,9,0.058,2.025,0.245,0.135,7.882,12.1,38.9,37.9,29.3,35,4.274,28,1,3,14.500,1,1
"4,477",1,0.800,36,15,0.028,0,0,0,0.3,0.082,4,0.1,1.6,0.08,0.05,9.8,10,34.2,49.1,39.4,36,4.95,27,3,4,14,1,1
"4,478",2,0.200,24,16,0.01,0,0,0,0.106,0.024,4,0.05,0.584,0.043,0.013,3.887,7.3,41.9,32.6,26,30,0.3,39,4,0,0,0,0
"4,479",2,0.800,9,16,0.011,1.2,0.85,0.059,0.966,0.115,12,0.1,4.46,3.456,0.745,16.07,8.6,61,11.2,20,32,10.915,32,5,3,15.500,0,0
"4,480",2,0.800,36,16,0.028,0.3,0.183,0.01,0.1,0.114,7,0.14,2.4,0.2,0.1,10,13.6,34,32,35.9,27,4.5,35,5,3,14,1,1
"4,481",2,0.200,3,15,0.003,0,0,0,0.225,0.058,10,0.28,0.98,0.12,0.065,7.98,8.8,4.3,19.3,13,32,3.83,35,2,0,7.500,1,1
"4,482",2,0.500,6,15,0.006,0,0,0,3,0.191,7,0.05,1.17,0.161,0.159,18.622,12.3,3.3,42.7,11.8,37,10.277,42,3,5,13.500,0,0
"4,483",2,0.800,36,15,0.028,0,0,0,0.3,0.1,2,0.2,5.5,0.837,0.281,12.18,10.3,26.7,13.2,12.2,36,11,32,3,3,13,1,1
"4,484",1,0.500,24,15,0.025,0,0,0,0.25,0.093,9,0.085,1.08,0.16,0.035,12,9.3,26.3,41.5,32.5,35,8.652,37,5,3,15,1,1
"4,485",2,0.800,36,16,0.028,1.9,1.6,0.045,0.196,0.136,9,0.096,2.679,1.013,0.113,13.854,11.8,54.1,22.4,62,24,7.6,31,5,4,14,1,1
"4,486",2,0.500,24,16,0.025,0.3,0.115,0.015,0.3,0.037,17,0.125,0.82,0.313,0.042,5.562,7.9,0,0,0,0,1.407,51,5,4.500,13.500,0,0
"4,487",2,0.800,36,15,0.028,0,0,0,0.14,0.194,15,0.1,5.741,2.13,0.631,28.163,8.3,14.4,11.1,10.7,36,26.058,38,14,2,15,1,1
"4,488",2,0.300,24,15,0.015,0,0,0,0.3,0.065,9,0.28,1.05,0.125,0.08,4.9,15.8,22.8,27.4,17.9,34,5.22,30,4,3,14.500,1,1
"4,489",2,0.800,36,15,0.028,0.5,0.29,0.024,0.2,0.12,15,0.135,1.71,0.08,0.05,10.034,14.3,23.4,46,38.6,42,10.209,41,3,4,15.500,0,0
"4,491",1,0.500,24,14.500,0.024,0,0,0,0.21,0.052,9,0.05,0.7,0.12,0.08,4.225,14.8,33.3,67.6,50,22,4.02,43,2,3,14,1,1
"4,492",1,0.300,24,15,0.015,0,0,0,0,0,0,0.026,0.536,0.058,0.016,3.301,11.6,46.2,52,49.8,45,0.3,37,2,4,11,0,0
"4,493",2,0.800,24,16,0.011,0,0,0,1.95,0.136,25,0.15,1.793,1.811,0.14,12.084,13.5,7.9,23.1,14.4,45,15,36,12,2,16,0,0
"4,494",2,0.500,24,16,0.025,0,0,0,0.248,0.088,5,0.08,1.25,0.379,0.001,8.692,12.1,28.2,30.7,25.6,50,5.217,35,3,4,13.500,1,1
"4,495",2,0.800,30,16,0.033,0,0,0,0.737,0.174,10,0.1,3.442,2.225,0.225,19.29,10.9,18.9,14.7,12.7,37,14.2,36,5,3,16,1,1
"4,496",2,0.700,36,15,0.025,0,0,0,0.466,0.073,9,0.4,2.554,0.259,0.035,9.362,9.4,33.4,25.2,19.2,0,12.889,44,15,4,11,1,1
"4,497",2,0.500,3,15,0.006,2,1.292,0.021,1.4,0.103,8,0.2,8,0.05,0.088,9.85,12.5,26.9,6.3,18.7,36,9.308,28,2,3,13,0,0
"4,498",2,0.800,36,15,0.028,0,0,0,0.096,0.072,7,0.08,1.523,1.351,0.675,7.266,12,38.7,36.4,33.7,29,3.141,44,8,3,14.500,1,1
"4,499",2,0.800,36,15,0.028,0,0,0,0.35,0.069,12,0.1,1.35,0.28,0.07,10.105,8.1,40.9,51.3,39.8,28,4.6,38,13,2,12,1,0
"4,500",1,0.200,24,9,0.009,0,0,0,0.055,0.043,12,0.04,0.5,0.2,0,3.4,15,16.2,21.4,18.9,35,5.841,38,3,4,14.500,1,1
"4,502",1,0.800,36,15,0.028,0.5,0.271,0.025,0.24,0.051,12,0.1,1.15,0.545,0.07,8.046,7.7,54.6,49.2,40.7,27,8.838,33,3,0,4,1,1
"4,503",1,0.600,24,15,0.029,0,0,0,2.61,0.075,8,0.2,1.9,0.494,0.2,5.57,16.1,32.7,22.8,10,36,7.45,39,1,4,13,1,1
"4,504",1,0.600,24,15,0.029,0,0,0,0.2,0.05,19,0.2,1,0.45,0.3,9.84,6.1,58.8,52.2,38.7,42,2.85,37,2,5,14,0,0
"4,505",1,0.800,24,16,0.04,1,0.792,0.042,0.342,0.152,10,0.12,3.3,0.93,0.862,13.312,13.7,26.1,23.8,20.9,36,12.55,41,24,2,12,1,1
"4,507",1,0.800,36,16,0.028,0,0,0,0.25,0.457,11,0.25,5.725,0.208,0.08,60.272,9.1,6.2,13.7,12.6,34,10.153,39,11,2,14.500,1,1
"4,508",2,0.800,36,8.500,0.025,1.5,0.54,0,0,0,5,0.05,1.2,0.2,0.05,2.547,0,0,59.3,95.7,40,0,0,0,4,14,0,0
"4,509",1,0.500,24,9,0.023,0.3,0.106,0.014,0.05,0.075,14,0.02,1.1,0.28,0.03,6,15,30.7,37,35.2,37,6.221,44,4,4,12,1,1
"4,510",2,0.300,6,15,0.004,0.6,0.499,0.024,0.459,0.113,10,0.15,1.853,0.102,0.045,6.21,21.8,25,41.8,31.7,37,4.573,38,22,0,7.500,1,1
"4,511",2,0.600,36,15,0.021,0.4,0.146,0.019,0.995,0.091,9,0.25,2.001,0.14,0.18,6.827,16,23.1,30.6,18.7,43,7.365,35,4,4,15.500,1,1
"4,512",2,0.400,24,15,0.02,0,0,0,0.465,0.065,23,0.15,0.764,0.093,0.058,9.982,7.8,30.2,50,28.3,45,2.081,35,9,4,15,1,1
"4,513",1,0.400,24,15,0.02,0,0,0,0.448,0.055,0,0.25,0.975,0.173,0.04,5.53,11.9,35.9,36.1,22.2,28,2.164,33,5,3,12.500,1,1
"4,514",1,0.500,24,16,0.025,0,0,0,0.2,0.065,4,0.1,1.067,0.177,0.012,6.13,12.7,38.3,40.6,32.6,35,2.284,42,1,5,13,1,1
"4,515",2,0.500,24,16,0.025,0,0,0,0.182,0.098,7,0.1,0.931,0.084,0.057,7.513,15.7,25.2,52.2,40.3,35,7.008,31,5,3,14.500,1,1
"4,516",2,0.300,6,16,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4,517",1,0.600,36,15,0.021,0.3,0,0.015,0.285,0.044,9,0.08,0.167,1.492,0.175,6.394,8.2,48,40.4,32.5,34,5.397,34,2,4,12.500,1,1
"4,518",2,0.600,36,12,0.02,0,0,0,0.166,0.066,11,0.15,0.959,0.774,0.053,8.07,9.8,30.6,35.7,30.1,43,4.731,44,2,4,12,1,1
"4,519",2,0.800,36,16,0.028,0,0,0,0.07,0.177,16,0.02,1.783,0.16,0.073,16.01,13.3,16.1,42.8,40.8,48,18.17,34,11,4,12.500,1,1
"4,520",2,0.800,24,16,0.04,0,0,0,0.235,0.196,11,0.1,1.812,1.082,0.483,23.56,10,20.2,33.2,29.1,45,7.434,39,12,2,15,1,1
"4,521",2,0.500,24,16,0.025,0,0,0,0.221,0.099,9,0.05,0.759,0.462,0.107,13.342,8.9,25,44.9,36.1,40,6.49,41,5,3,15,1,1
"4,522",2,0.300,18,16,0.019,0,0,0,0.122,0.104,14,0.05,0.905,0.351,0.086,8.764,14.3,14.2,25.7,22.4,53,6.54,34,4,2,15,1,1
"4,523",2,0.800,36,16,0.028,0.3,0.134,0.027,0.55,0.273,10,0.2,3.55,0.755,0.45,44.35,7.4,20.3,20.8,20.3,42,6.589,39,3,4,15.500,1,1
"4,524",1,0.600,30,16,0.025,0,0,0,0.246,0.075,5,0.15,0.804,0.527,0.149,8.88,10.1,32.9,50.8,38,50,2.364,38,2,5,14,1,1
"4,526",2,0.600,36,16,0.021,0,0,0,0.07,0.088,5,0.02,1.37,0.089,0.058,8.214,12.9,24.2,42.8,40.2,36,7.345,32,5,4,12,1,1
"4,527",2,0.600,36,16,0.021,0.4,0.095,0.026,0.125,0.054,9,0.1,1.374,0.14,0.126,4.652,13.9,39.5,43.2,37.2,31,6.25,39,2,4,12.500,1,1
"4,528",1,0.800,36,15,0.028,0,0,0,0,0.07,11,0.2,2.15,0.56,0.14,12.5,6.7,40,31.1,28.9,48,3.97,42,5,4.500,14.500,1,1
"4,529",1,0.300,24,9,0.014,0,0,0,0.08,0.068,9,0.04,0.7,0.08,0,5.475,15,20.2,38.5,33.3,26,7.801,39,7,4,14.500,1,1
"4,530",1,0.700,36,9,0.022,0,0,0,0.08,0.089,14,0.05,1.4,0.58,0,9.4,13,22,35.4,33.2,32,7.559,31,3,4,14.500,1,1
"4,531",1,0.400,24,15,0.02,0,0,0,0.08,0.076,18,0.1,0.6,0.25,0,6.5,14.1,25.6,47.1,38.8,53,8.831,48,5,4,12.500,1,1
"4,532",1,0.800,24,15,0.039,0,0,0,0.2,0.125,7,0.05,1,0.5,0.1,12.5,12,31.4,57.1,48.5,45,8.985,38,2,4,15,1,1
"4,533",1,0.600,30,15,0.024,0,0,0,0.28,0.063,11,0.25,1.433,0.178,0.143,6.28,12.1,38.5,40.9,30,34,3.604,29,3,3,15,1,1
"4,534",2,0.600,36,14.500,0.021,0,0,0,0.27,0.057,11,0.08,0.81,0.25,0.095,6.365,10.7,36.6,62.2,45.6,33,6.8,32,5,3,14.500,1,1
"4,535",2,0.800,36,16,0.028,0,0,0,1.03,0.08,13,0.02,1.03,0.01,0.005,0.795,121.3,35.4,77.3,38.4,48,19.81,39,7,4,13.500,0,0
"4,536",2,0.150,24,16,0.007,0,0,0,0.073,0.061,9,0,0.258,0.058,0.033,3.755,19.6,12.1,53.1,42.3,39,3.732,38,5,4,13.500,1,1
"4,537",2,0.600,36,16,0.021,0,0,0,0.765,0.078,9,0.165,2.315,0.129,0.115,9.365,10,27.3,25.8,18.4,30,10.239,34,4,2,14.500,1,1
"4,538",2,0.200,4,16,0.003,0.3,0.186,0.015,0.29,0.172,6,0.2,2.82,0.472,0.16,11.82,17.5,10,12.3,11.6,44,4.014,38,15,3,13,1,1
"4,539",2,0.700,36,16,0.025,0,0,0,0.38,0.133,9,0.13,1.881,0.353,0.149,9.3,17.1,18.7,33.6,27,31,7.23,36,12,4,14.500,1,1
"4,540",2,0.300,24,14,0.015,0,0,0,0.18,0.05,4,0.02,0.6,0.1,0.05,4,15,29.1,46.2,35.3,31,2.85,48,6,3,11.500,1,1
"4,541",2,0.200,4,16,0.003,0.3,0.265,0.015,0.07,0.063,7,0.02,1.082,0.181,0.035,4.862,15.6,27.3,37.9,35.3,28,4.42,36,8,3,13,1,0
"4,542",2,0.500,24,16,0.025,0,0,0,0.219,0.083,14,0.08,0.792,0.319,0.105,6.298,15.8,3,5,3.8,52,16.356,38,7,5,15,1,1
"4,543",2,0.800,36,14.500,0.028,0,0,0,2.5,0.148,19,0.05,1.57,1.06,0.229,14,12.7,18.8,33.3,16.2,40,6.85,36,3,4,16,1,1
"4,544",1,0.800,36,16,0.028,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4,545",2,0.400,24,16,0.02,0,0,0,0.449,0.131,9,0.08,0.695,0.314,0.107,6.037,26,15.1,44.3,28,28,10.582,36,12,4,15,1,1
"4,546",2,0.800,36,16,0.028,0,0,0,0.472,0.099,7,0.15,2.046,1.726,0.578,10.383,11.4,28.7,25,21,50,6.833,32,2,2,14,1,1
"4,547",2,0.800,36,16,0.011,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0.85,0,0,2,13,0,0
"4,548",2,0.800,36,16,0.028,0,0,0,11.735,0.095,10,0.02,2.05,1.53,0.35,12.689,9,30,24.8,5.3,28,16.168,47,3,2,11,1,1
"4,549",2,0.800,30,16,0.033,3.8,3.109,0.034,0.3,0.241,14,0.1,4.445,3.22,0.095,18.47,15.6,27.7,10.6,49,46,11.7,42,8,2,15,1,1
"4,550",2,0.800,24,14,0.039,0,0,0,0.105,0.112,6,0.12,2.58,0.479,0.5,30.21,4.5,34.6,31.3,28.7,39,11.379,38,4,3,15,1,1
"4,551",2,0.600,36,15,0.021,0,0,0,0.105,0.084,7,0.1,0.835,0.142,0.018,7.574,13.3,25,62.5,51.5,38,6.3,34,2,5,14,1,1
"4,552",2,0.800,36,16,0.028,0,0,0,0.532,0.099,3,0.2,1.09,0.165,0.015,7.565,15.6,28.8,64.5,40.6,36,1.95,39,8,3,13,1,1
"4,554",2,0.500,24,16,0.025,0,0,0,0.119,0.052,9,0.725,1.406,0.413,0.249,6.197,10.1,47.7,31.9,20.7,31,5.808,33,3,5,13.500,1,1
"4,555",2,0.500,24,16,0.025,0,0,0,0.02,0.046,5,0.18,0.5,0.45,0.03,5,11.1,53.3,54.4,44.6,49,19.97,32,3,5,13,1,1
"4,556",2,0.600,24,16,0.03,0,0,0,0.33,0.051,4,0.05,1.529,0.782,0.112,9.143,6.6,58.7,27.3,23.3,60,26.4,42,2,4,14,1,1
"4,557",2,0.800,36,16,0.028,0.9,0.251,0.026,0.63,0.093,6,0.12,2.246,0.175,0.095,9.606,11.7,57.9,34.4,34.2,28,5.536,41,5,3,14.500,1,1
"4,558",1,0.400,24,16,0.02,0,0,0,0.197,0.064,6,0.03,0.642,0.169,0.032,6.385,12,31,51.4,39.8,46,1.858,48,1,4,13,1,1
"4,559",2,0.500,24,16,0.025,0,0,0,0.051,0.076,5,0.07,1.208,0.174,0.16,7.2,12.6,32.7,40.9,38.7,0,0,36,15,4,13,0,0
"4,560",1,0.400,24,15,0.02,0.2,0.098,0.01,0.203,0.043,7,0.05,0.815,0.023,0.004,2.746,18.7,45.9,48,36.8,39,7.199,49,8,4,16,1,1
"4,561",1,0.800,36,15,0.028,0,0,0,0.173,0.118,15,0.15,1.799,0.322,0.051,10.363,13.6,23.8,38.7,33.4,44,11.086,37,5,4,15,1,1
"4,562",1,0.300,24,15,0.015,0,0,0,0.3,0.047,7,0.1,0.75,0.12,0.08,6,9.3,31.5,38,25.2,44,7.8,44,5,4,14.500,1,1
"4,563",2,0.500,4,16,0.007,0,0,0,0.27,0.046,5,0.1,1.43,0.11,0.07,3.15,17.5,53.8,34,27.2,38,26.47,28,7,3,15,1,1
"4,564",2,0.800,6,16,0.011,0,0,0,0.185,0.072,7,0.05,1.12,1.175,0.15,12.35,7,14.8,37.3,33.6,31,9.5,25,8,2,14,1,1
"4,565",1,0.300,24,16,0.015,0,0,0,0.308,0.056,7,0.05,0.846,0.708,0.213,7.562,8.9,26.4,22.4,17.7,33,5.045,33,3,4,15,1,1
"4,566",1,0.400,24,10,0.019,0,0,0,0.32,0.027,9,0.1,0.5,0.12,0.07,2.217,14.6,68.9,72.7,41.2,29,0.7,50,36,4,11.500,1,1
"4,567",1,0.500,24,15,0.025,0,0,0,0.05,0.045,21,0.2,0.95,0.43,0.027,11.048,4.9,54.2,37,31.2,54,8.309,35,1,4,14.500,1,1
"4,568",1,0.300,24,15,0.015,0,0,0,0.235,0.028,9,0.05,0.54,0.17,0.02,3.471,9.7,52.4,43.5,30.8,54,6.169,44,2,5,13.500,1,1
"4,570",2,0.800,36,16,0.028,1.7,0.93,0.023,0.4,0.078,8,0.251,3.029,0.025,0.015,6.851,13.7,36.4,52.7,43.4,36,15.163,39,18,4,14,1,1
"4,571",1,0.600,24,15,0.029,0,0,0,0.11,0.12,7,0.05,1.2,0.25,0.1,10.5,13.7,24.6,44.4,39.7,31,4.037,48,6,2,7,1,1
"4,572",2,0.800,36,16,0.028,0,0,0,0.165,0.099,7,0.05,1.22,1.045,0.15,12.05,9.9,28.6,37.8,34.3,32,6.6,44,6,4,14.500,1,1
"4,573",2,0.500,6,16,0.007,0,0,0,0.316,0.052,8,0.05,0.945,0.356,0.21,8.185,7.6,12.8,45.8,34.3,47,0.004,42,5,3,13,1,1
"4,574",1,0.800,36,15,0.028,0,0,0,0.13,0.035,11,0.12,1.647,0.25,0.275,6.5,6.4,80.5,49.3,42.7,31,11.3,27,4,3,13.500,0,0
"4,575",1,0.400,24,15,0.02,0,0,0,0.17,0.044,6,0.1,0.836,0.105,0.006,3.35,32.2,21.8,42.8,33.2,46,7.694,53,7,5,15,1,1
"4,576",2,0.500,24,16,0.025,0,0,0,0.222,0.125,9,0.05,1.238,1.053,0.191,17.505,8.6,19.8,23.8,21.1,22,6.28,38,7,2,14,1,1
"4,577",2,0.600,36,16,0.021,0.3,0,0.015,0.239,0.092,11,0.1,1.586,0.026,0.007,5.027,21.9,39.5,37.4,30.9,48,303.36,41,2,2,15,1,1
"4,578",2,0.500,24,15,0.025,0,0,0,0.12,0.067,8,0.2,1,0.055,0.08,5,16.1,36.6,51.3,38.6,30,4.675,30,5,3,13.500,1,1
"4,579",2,0.300,24,16,0.015,0,0,0,0.3,0.033,10,0.25,0.395,0.15,0.039,2.8,14.1,45,59.3,28.4,39,9.045,36,3,4,13,1,1
"4,580",2,0.400,24,16,0.02,0,0,0,0.95,0.035,11,0.1,0,0.02,0,3.413,12.4,56.1,######,37.4,44,6.6,28,5,2,13.500,1,1
"4,581",2,0.500,24,16,0.025,0,0,0,0.195,0.121,7,0.05,1.253,1.015,0.37,11.85,12.2,20.5,26.4,23.3,31,6.5,40,4,2,14.500,1,1
"4,582",2,0.800,36,16,0.028,0.5,0.182,0.025,0.8,0.07,7,0.14,1.65,0.85,0.127,8.366,10.1,75.1,41.4,29.6,37,5.66,33,6,3,12,1,1
"4,583",1,0.250,24,16,0.012,0,0,0,2.084,0.04,5,0.15,0.55,0.134,0.105,4.4,10.9,31,43.2,8.9,25,2.084,37,1,4,12,1,1
"4,586",2,0.600,6,14.500,0.007,0,0,0,0.2,0.071,7,0.05,2.1,0.065,0.288,8.587,9.9,10.2,32,28.2,43,4.9,42,5,2,15,1,1
"4,587",2,0.800,36,16,0.028,0,0,0,0.544,0.068,9,0.09,1.509,0.136,0.155,9.332,8.8,41.8,53.7,37.7,41,2.2,38,4,5,14,1,0
"4,588",1,0.300,24,15,0.015,0,0,0,0.083,0.037,7,0.015,0.456,0.05,0,3.883,11.5,39.4,59.3,57.6,51,2.4,37,2,4,11.500,1,1
"4,589",2,0.500,36,14.500,0.017,0.45,0.123,0.034,0.19,0.052,19,0.08,0.95,0.22,0.02,5.912,10.6,33.3,43.5,35.2,47,7.332,45,5,4,13.500,0,0
"4,590",2,0.500,9,16,0.007,0,0,0,0.38,0.118,4,0.1,2.52,0.469,0.06,10.204,13.9,5.7,17.1,14.7,29,3.1,35,5,3,13,0,0
"4,591",2,0.800,36,10,0.026,0,0,0,1.45,0.106,5,0.3,2.369,0.578,0.215,6.629,19.2,24.5,29.3,17.9,31,18.2,33,5,3,14.500,0,0
"4,592",2,0.800,36,14.500,0.028,0,0,0,1.8,0.168,4,0.15,0.574,1.401,0.254,12.532,16.1,16.6,46.5,21.8,32,855.556,29,4,2,2.500,0,0
